馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2019104848,スコッチキルト,2022-04-20,大井,3,3歳 146万,11,8,10,4.7,3,2,本田正重,56,ダ,1600,不
2019104848,スコッチキルト,2022-03-29,大井,5,3歳 173.,13,5,7,3.9,1,11,本田正重,56,ダ,1600,重
2019104848,スコッチキルト,2022-03-08,大井,3,3歳 160万,13,1,1,5.5,2,6,本田正重,56,ダ,1600,良
2019104848,スコッチキルト,2021-11-15,大井,3,2歳 80万円,12,5,5,4.1,3,3,本田正重,55,ダ,1600,良
2019104848,スコッチキルト,2021-10-31,大井,3,2歳 新馬,8,4,4,8.0,4,3,本田正重,55,ダ,1600,重
2019105481,リンダポッケ,2026-01-26,大井,7,C216 17,14,6,10,7.5,3,5,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-12-30,大井,6,C2七 八,14,7,11,6.0,2,11,矢野貴之,54,ダ,1200,稍
2019105481,リンダポッケ,2025-12-04,大井,4,C2七 八,14,8,14,4.9,2,2,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-11-12,大井,5,C2九 十11(C2十),14,6,10,3.0,2,5,矢野貴之,54,ダ,1400,稍
2019105481,リンダポッケ,2025-04-17,大井,6,C2六 七八(C2七),14,7,12,1.4,1,1,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-03-25,大井,8,ゴールデン・ドリーム(C2),13,4,5,1.5,1,1,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-03-13,大井,3,C3一 二三(C3二),16,5,10,1.5,1,1,矢野貴之,54,ダ,1200,不
2019105481,リンダポッケ,2025-02-20,大井,1,C3三 四,13,6,9,1.3,1,1,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-01-28,大井,1,C3六 七,12,8,12,1.1,1,1,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2025-01-14,大井,2,C3六 七,16,2,3,1.5,1,2,矢野貴之,54,ダ,1200,稍
2019105481,リンダポッケ,2024-12-30,大井,1,C3三,13,7,12,3.5,2,1,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2024-03-22,大井,2,C3二 三,14,6,9,31.1,7,2,本田正重,54,ダ,1200,良
2019105481,リンダポッケ,2024-02-29,大井,4,汐留川賞(C3),16,1,2,15.9,6,2,野畑凌,54,ダ,1200,稍
2019105481,リンダポッケ,2024-02-14,大井,2,C3五 六七(C3六),12,2,2,2.9,2,3,矢野貴之,54,ダ,1400,良
2019105481,リンダポッケ,2024-01-25,大井,1,C3二 三四(C3三),13,6,8,4.5,2,12,矢野貴之,54,ダ,1600,重
2019105481,リンダポッケ,2023-12-26,大井,6,ナイト・バロン賞(C2),14,1,1,6.8,2,5,矢野貴之,54,ダ,1200,良
2019105481,リンダポッケ,2022-11-04,大井,1,3歳 138万,14,7,12,3.2,1,1,矢野貴之,54,ダ,1600,良
2019105481,リンダポッケ,2022-10-07,大井,1,3歳 126万,14,8,14,5.6,3,4,矢野貴之,54,ダ,1600,不
2019105481,リンダポッケ,2022-09-06,大井,4,3歳 29万円,10,7,8,1.4,1,1,矢野貴之,54,ダ,1200,良
2019106559,サブノリョウマ,2026-08-16,大井,8,へびつかい座特別競走(C1三),13,6,8,164.4,12,9,石川駿介,56,ダ,1200,重
2019106559,サブノリョウマ,2026-07-24,大井,12,いて座特別競走(C1三),9,3,3,59.1,8,9,石川駿介,56,ダ,1200,良
2019106559,サブノリョウマ,2026-07-01,大井,7,B3六,12,3,3,254.1,11,10,石川駿介,56,ダ,1200,稍
2019106559,サブノリョウマ,2026-06-09,大井,9,団子坂賞競走(B3),14,8,14,131.1,12,13,福原杏,56,ダ,1200,不
2019106559,サブノリョウマ,2026-05-19,大井,12,紀伊国坂賞競走(B3),16,1,1,81.3,10,16,鷹見陸,56,ダ,1200,良
2019106559,サブノリョウマ,2026-04-29,大井,12,伝兵衛坂賞競走(B3),16,8,15,30.9,6,8,鷹見陸,57,ダ,1200,稍
2019106559,サブノリョウマ,2026-04-17,大井,12,臼田坂賞競走(B3),14,7,11,23.8,6,12,鷹見陸,56,ダ,1200,重
2019106559,サブノリョウマ,2025-12-03,大井,10,セレン賞競走(B3),14,3,4,12.8,5,3,鷹見陸,55,ダ,1200,良
2019106559,サブノリョウマ,2025-11-11,大井,12,志村坂賞競走(B3),16,8,16,41.2,8,5,鷹見陸,55,ダ,1200,稍
2019106559,サブノリョウマ,2025-10-21,大井,12,稲荷坂賞競走(B3),15,6,11,15.8,7,5,鷹見陸,55,ダ,1200,稍
2019106559,サブノリョウマ,2025-10-07,大井,10,プルザトリガー賞競走(B3),11,8,11,3.1,1,6,鷹見陸,55,ダ,1200,良
2019106559,サブノリョウマ,2025-09-18,大井,9,りゅう座特別競走(C1三),7,8,8,6.3,4,1,鷹見陸,55,ダ,1200,良
2019106559,サブノリョウマ,2025-09-04,大井,9,C1五 六,12,5,5,29.4,9,1,鷹見陸,55,ダ,1200,良
2019106559,サブノリョウマ,2025-08-13,大井,9,C1五 六,14,2,2,112.8,10,7,鷹見陸,55,ダ,1200,稍
2019106559,サブノリョウマ,2025-07-16,大井,10,トウケイホープ賞(C1),10,2,2,142.5,10,6,石川駿介,56,ダ,1200,不
2019106559,サブノリョウマ,2025-07-04,大井,12,さそり座特別競走(C1四),11,8,10,31.6,8,7,石川駿介,56,ダ,1200,良
2019106559,サブノリョウマ,2025-06-12,大井,8,クォーター・デック賞(C1),14,4,5,28.0,6,4,石川駿介,56,ダ,1200,重
2019106559,サブノリョウマ,2025-05-22,大井,9,C1六 七,16,1,2,187.8,14,4,石川駿介,56,ダ,1200,良
2019106559,サブノリョウマ,2025-04-17,大井,9,C1五 六,14,7,11,59.2,10,10,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2025-03-27,大井,12,コンサートボーイ賞(C1七),16,1,2,38.2,8,14,江里口裕,56,ダ,1200,良
2019106559,サブノリョウマ,2025-03-13,大井,12,C1六 七,13,4,5,82.5,11,2,江里口裕,56,ダ,1200,重
2019106559,サブノリョウマ,2025-01-30,大井,10,C1五 六,14,3,4,25.4,6,7,藤本現暉,56,ダ,1200,良
2019106559,サブノリョウマ,2025-01-16,大井,9,C1六 七八(C1七),13,7,10,19.4,3,4,藤本現暉,56,ダ,1200,良
2019106559,サブノリョウマ,2024-12-31,大井,9,ウマきゅん賞(C1三),14,1,1,18.7,7,6,藤本現暉,56,ダ,1200,良
2019106559,サブノリョウマ,2024-12-05,大井,9,C1三 四五(C1四),14,4,5,44.9,9,9,藤本現暉,56,ダ,1200,良
2019106559,サブノリョウマ,2024-10-17,大井,12,野菊特別競走(C1四),11,5,5,43.9,9,2,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2024-10-04,大井,7,C1二 三四(C1三),14,2,2,47.2,9,8,福原杏,56,ダ,1200,稍
2019106559,サブノリョウマ,2024-09-13,大井,8,C1三 四五(C1四),14,7,11,29.2,9,6,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2024-08-15,大井,10,C1二 三四(C1三),14,6,10,28.4,8,7,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2024-08-01,大井,10,C1二 三四(C1三),14,1,1,24.6,4,6,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2024-07-12,大井,12,C1二 三四(C1三),16,8,16,11.1,5,3,西啓太,56,ダ,1200,重
2019106559,サブノリョウマ,2024-06-28,大井,7,C1二 三四(C1三),8,2,2,33.8,6,3,福原杏,56,ダ,1200,不
2019106559,サブノリョウマ,2024-06-07,大井,9,C1二 三四(C1三),15,3,6,88.5,11,2,福原杏,56,ダ,1200,良
2019106559,サブノリョウマ,2024-04-26,大井,7,C1二 三四(C1三),13,6,9,127.8,13,10,新原周馬,56,ダ,1600,重
2019106559,サブノリョウマ,2024-04-10,大井,7,C1三 四五(C1四),14,5,8,63.4,9,7,新原周馬,56,ダ,1600,重
2019106559,サブノリョウマ,2024-03-19,大井,8,レッド・アイ賞(C1),14,4,6,281.8,13,7,新原周馬,56,ダ,1600,良
2019106559,サブノリョウマ,2024-02-27,大井,7,C1二 三四(C1三),13,7,12,52.2,8,10,野畑凌,56,ダ,1600,重
2019106559,サブノリョウマ,2024-02-14,大井,8,C1二 三四(C1三),14,8,14,104.0,11,8,新原周馬,56,ダ,1400,良
2019106559,サブノリョウマ,2024-01-25,大井,9,C1二 三四(C1三),14,8,13,264.0,12,5,新原周馬,56,ダ,1400,稍
2019106559,サブノリョウマ,2023-08-13,大井,10,柿の木坂賞競走(B3),15,7,12,136.6,14,13,新原周馬,55,ダ,1200,稍
2019106559,サブノリョウマ,2023-08-03,大井,12,清水坂賞競走(B3),9,4,4,64.3,7,9,新原周馬,55,ダ,1600,稍
2019106559,サブノリョウマ,2023-07-10,大井,7,B3六,9,2,2,103.2,9,9,新原周馬,55,ダ,1200,良
2019106559,サブノリョウマ,2023-06-26,大井,12,オフト後楽園賞競走(B3),14,8,14,215.5,13,14,新原周馬,55,ダ,1600,良
2019106559,サブノリョウマ,2023-06-08,大井,6,B3四,9,4,4,249.4,9,8,藤本現暉,56,ダ,1400,稍
2019106559,サブノリョウマ,2023-05-26,大井,9,B3六,8,3,3,36.9,8,8,西啓太,56,ダ,1400,稍
2019106559,サブノリョウマ,2023-05-08,大井,10,行人坂賞競走(B3),11,6,8,263.6,10,6,藤本現暉,56,ダ,1600,不
2019106559,サブノリョウマ,2023-04-18,大井,9,B3五,12,4,4,167.2,12,7,西啓太,56,ダ,1400,重
2019106559,サブノリョウマ,2023-03-28,大井,10,桜坂賞競走(B3),15,4,7,133.5,14,12,西啓太,56,ダ,1600,不
2019106559,サブノリョウマ,2023-03-06,大井,12,オフト汐留賞競走(B3),14,6,9,277.3,14,13,西啓太,56,ダ,1400,良
2019106559,サブノリョウマ,2023-02-20,大井,10,狸穴坂賞競走(B3),16,7,13,278.2,16,13,張田昂,56,ダ,1400,良
2019106559,サブノリョウマ,2023-01-26,大井,10,芋洗坂賞競走(B3),15,2,3,206.6,15,11,張田昂,56,ダ,1400,良
2019106559,サブノリョウマ,2022-12-31,大井,8,B3七,10,6,6,53.1,9,3,張田昂,56,ダ,1400,良
2019106559,サブノリョウマ,2022-12-08,大井,9,B3五,13,2,2,135.3,9,9,張田昂,56,ダ,1600,不
2019106559,サブノリョウマ,2022-11-14,大井,12,シリウス賞競走(B3),14,3,3,151.0,12,11,藤田凌,56,ダ,1600,良
2019106559,サブノリョウマ,2022-11-01,大井,12,アルデバラン賞競走(B3),13,5,6,187.9,12,10,藤江渉,56,ダ,1600,良
2019106559,サブノリョウマ,2022-10-06,大井,9,B3五,12,2,2,106.6,9,9,西啓太,56,ダ,1400,重
2019106559,サブノリョウマ,2022-09-23,大井,11,日吉坂賞競走(B3),13,6,9,85.7,11,8,西啓太,55,ダ,1400,重
2019106559,サブノリョウマ,2022-03-11,大井,10,ムスカリ特別競走(3歳),12,3,3,148.2,12,11,張田昂,57,ダ,1400,良
2019106559,サブノリョウマ,2022-02-11,大井,10,若獅子特別競走(3歳),9,4,4,41.7,6,7,藤本現暉,57,ダ,1600,不
2019106559,サブノリョウマ,2022-01-24,大井,10,寒椿特別競走(3歳),11,5,5,23.0,6,9,張田昂,57,ダ,1200,良
2019106559,サブノリョウマ,2021-12-28,大井,9,’21ジェムストーン(OP)(2歳),7,2,2,33.8,5,5,張田昂,56,ダ,1200,稍
2019106559,サブノリョウマ,2021-12-09,大井,10,ひばり特別競走(2歳),13,5,7,8.0,3,4,張田昂,56,ダ,1200,不
2019106559,サブノリョウマ,2021-11-17,大井,11,ハイセイコー記念競走(重賞),14,8,14,16.1,5,7,張田昂,55,ダ,1600,良
2019106559,サブノリョウマ,2021-10-07,大井,6,2歳 169万,14,4,6,8.4,3,2,張田昂,56,ダ,1600,良
2019106559,サブノリョウマ,2021-09-09,大井,10,つばめ特別競走(2歳),11,1,1,8.3,6,1,張田昂,54,ダ,1600,不
2019106559,サブノリョウマ,2021-08-19,大井,9,はやぶさ特別競走(2歳),12,4,4,12.0,5,4,矢野貴之,54,ダ,1400,重
2019106559,サブノリョウマ,2021-08-05,大井,4,2歳 特選,9,2,2,5.4,4,4,矢野貴之,54,ダ,1600,良
2019106559,サブノリョウマ,2021-07-13,大井,3,2歳 43.5,9,6,6,45.6,8,4,矢野貴之,54,ダ,1600,重
2019106559,サブノリョウマ,2021-07-01,大井,4,2歳 72.5,9,8,8,20.2,6,7,和田譲治,54,ダ,1400,不
2019106559,サブノリョウマ,2021-06-10,大井,3,2歳 新馬,7,1,1,2.0,1,3,矢野貴之,54,ダ,1600,良
2019106663,シャムトラダイコウ,2026-08-31,大井,1,C3五 六,13,5,7,8.3,3,10,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2026-04-27,大井,2,C3六 七,14,2,2,41.3,8,4,達城龍次,54,ダ,1200,不
2019106663,シャムトラダイコウ,2026-04-13,大井,2,C3六 七,13,7,11,11.3,6,11,達城龍次,54,ダ,1200,良
2019106663,シャムトラダイコウ,2026-03-23,大井,3,C3七 八,13,4,5,46.3,9,3,達城龍次,54,ダ,1200,良
2019106663,シャムトラダイコウ,2026-03-09,大井,2,C3七 八,12,8,13,23.6,5,7,達城龍次,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2026-02-16,大井,2,C3八 九,12,8,12,11.6,4,3,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2026-01-27,大井,1,C3六 七,14,7,11,6.6,5,8,達城龍次,54,ダ,1200,良
2019106663,シャムトラダイコウ,2026-01-12,大井,3,C3八 九,15,2,2,7.3,2,4,達城龍次,54,ダ,1200,良
2019106663,シャムトラダイコウ,2025-12-24,大井,1,C3三,10,2,2,6.7,2,2,達城龍次,54,ダ,1400,重
2019106663,シャムトラダイコウ,2025-12-01,大井,1,C3三,13,5,6,44.2,7,3,達城龍次,54,ダ,1200,良
2019106663,シャムトラダイコウ,2025-11-13,大井,1,C3三 四,12,4,4,13.9,5,7,達城龍次,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2025-10-20,大井,1,東京メトロポリタンウ(C3),14,7,12,6.3,3,7,達城龍次,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2025-10-06,大井,4,C3三 四五(C3四),10,8,9,43.7,6,2,達城龍次,54,ダ,1400,良
2019106663,シャムトラダイコウ,2025-09-16,大井,2,C3三 四五(C3四),8,3,3,12.2,4,8,達城龍次,54,ダ,1400,稍
2019106663,シャムトラダイコウ,2025-09-04,大井,1,C3三 四,12,5,5,11.6,5,11,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2025-08-12,大井,1,C3五 六,11,1,1,18.1,4,3,谷内貫太,53,ダ,1600,重
2019106663,シャムトラダイコウ,2025-07-14,大井,6,C3一,13,7,11,15.5,7,12,達城龍次,54,ダ,2000,稍
2019106663,シャムトラダイコウ,2025-07-02,大井,1,C3三 四,10,6,6,15.9,5,2,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2025-06-12,大井,1,C3三 四,11,5,5,7.7,5,8,達城龍次,54,ダ,1600,重
2019106663,シャムトラダイコウ,2025-05-21,大井,1,C3三 四,13,2,2,33.3,6,4,谷内貫太,53,ダ,1600,稍
2019106663,シャムトラダイコウ,2025-01-28,大井,2,C3六 七,14,4,5,268.7,12,12,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2025-01-14,大井,1,C3六 七,13,1,1,314.5,12,13,岩橋勇二,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2024-12-25,大井,7,C215 1617(C216),12,8,12,144.9,10,10,岩橋勇二,54,ダ,1600,良
2019106663,シャムトラダイコウ,2024-12-01,大井,6,アクダクト賞(C2),12,7,10,147.5,10,10,阿部龍,54,ダ,1600,良
2019106663,シャムトラダイコウ,2024-11-04,大井,5,C215 1617(C216),10,7,8,94.7,8,10,達城龍次,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2024-10-14,大井,4,ひと、つながる。墨田(C2),12,8,11,149.0,12,9,谷内貫太,52,ダ,1600,良
2019106663,シャムトラダイコウ,2024-09-29,大井,4,ベルベット・ハンマー(C2),11,2,2,124.2,9,8,千田洋,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2024-09-09,大井,5,C2十 11,14,1,1,73.0,11,11,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2024-06-03,大井,10,万緑特別競走(C2),12,1,1,244.5,11,11,古岡勇樹,54,ダ,1800,不
2019106663,シャムトラダイコウ,2024-05-15,大井,3,C2九 十11(C2十),11,7,9,76.7,8,中,岡村健司,54,ダ,1600,重
2019106663,シャムトラダイコウ,2024-04-24,大井,6,C2九 十,14,4,5,59.6,9,13,達城龍次,54,ダ,1600,重
2019106663,シャムトラダイコウ,2024-04-10,大井,5,C2九 十,14,6,9,42.9,7,6,達城龍次,54,ダ,1600,重
2019106663,シャムトラダイコウ,2024-03-20,大井,9,八丈島フリージア賞(C2),14,6,10,187.7,11,9,遠藤健太,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-12-09,大井,7,C1八 九十(C1九),13,7,12,,,取,岡村健司,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-12-05,大井,7,C1八 九十(C1九),,7,12,,,,岡村健司,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-11-13,大井,8,イエロー・パロット賞(C1),12,7,9,19.8,8,7,桑村真明,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-11-02,大井,3,C2二,14,2,2,9.5,4,3,達城龍次,54,ダ,1700,良
2019106663,シャムトラダイコウ,2023-10-04,大井,10,とかげ座特別競走(C2),16,6,12,13.0,5,4,達城龍次,54,ダ,1700,不
2019106663,シャムトラダイコウ,2023-09-19,大井,5,しぶやダイバーシティ(C2),9,3,3,9.3,4,2,達城龍次,54,ダ,1600,稍
2019106663,シャムトラダイコウ,2023-09-05,大井,10,YJSトライアルラウ(C2),14,5,7,3.9,2,9,水沼元輝,54,ダ,1800,重
2019106663,シャムトラダイコウ,2023-08-17,大井,11,ペルセウス座特別競走(C2),10,8,10,4.8,2,3,達城龍次,54,ダ,1700,重
2019106663,シャムトラダイコウ,2023-08-04,大井,10,いるか座特別競走(C2),12,2,2,6.3,4,3,達城龍次,54,ダ,1800,稍
2019106663,シャムトラダイコウ,2023-07-10,大井,5,C2十 11,12,3,3,22.4,7,2,達城龍次,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-06-26,大井,10,ヘラクレス座特別競走(C2),13,5,6,56.7,10,7,達城龍次,54,ダ,2000,良
2019106663,シャムトラダイコウ,2023-06-07,大井,6,C2七 八,14,5,7,41.7,9,8,古岡勇樹,53,ダ,1600,重
2019106663,シャムトラダイコウ,2023-05-24,大井,5,C2七 八,11,5,5,114.4,10,6,古岡勇樹,53,ダ,1600,重
2019106663,シャムトラダイコウ,2023-05-11,大井,6,C2四 五六(C2五),14,4,5,98.6,13,13,古岡勇樹,53,ダ,1600,良
2019106663,シャムトラダイコウ,2023-04-19,大井,5,C2七 八九(C2八),13,4,4,56.3,8,7,古岡勇樹,53,ダ,1600,稍
2019106663,シャムトラダイコウ,2023-03-29,大井,6,C2七 八,14,5,8,306.2,14,5,古岡勇樹,53,ダ,1600,重
2019106663,シャムトラダイコウ,2023-03-08,大井,7,C2七 八,14,7,12,201.1,12,14,遠藤健太,54,ダ,1600,良
2019106663,シャムトラダイコウ,2023-02-22,大井,9,C2六 七,16,2,3,93.8,11,10,遠藤健太,54,ダ,1200,良
2019106663,シャムトラダイコウ,2023-01-25,大井,5,C2七 八,14,3,4,90.5,9,14,遠藤健太,54,ダ,1600,良
2019106663,シャムトラダイコウ,2022-11-20,福島,4,障害3歳以上未勝利,12,3,3,165.2,11,中,上野翔,56,障,2770,良
2019106663,シャムトラダイコウ,2022-10-10,東京,4,障害3歳以上未勝利,9,6,6,128.5,9,7,大江原圭,56,障,3000,稍
2019106663,シャムトラダイコウ,2022-09-04,札幌,5,3歳未勝利,14,7,11,206.7,13,8,小林凌大,52,ダ,1700,良
2019106663,シャムトラダイコウ,2022-08-14,札幌,3,3歳未勝利,14,4,5,164.9,14,10,小林凌大,52,ダ,1700,稍
2019106663,シャムトラダイコウ,2022-07-24,札幌,2,3歳未勝利,14,5,7,33.9,9,7,小林凌大,51,ダ,1700,良
2019106663,シャムトラダイコウ,2022-06-05,東京,1,3歳未勝利,11,6,6,23.1,5,7,永野猛蔵,52,ダ,1600,良
2019106663,シャムトラダイコウ,2022-05-22,東京,1,3歳未勝利,16,4,7,18.0,4,6,江田照男,54,ダ,1400,稍
2019106663,シャムトラダイコウ,2022-05-07,東京,1,3歳未勝利,16,4,8,41.9,9,3,江田照男,54,ダ,1600,良
2019106663,シャムトラダイコウ,2022-03-27,中山,3,3歳未勝利,16,4,7,85.0,11,7,丸山元気,54,ダ,1800,重
2019106663,シャムトラダイコウ,2022-03-12,中山,1,3歳未勝利,16,6,12,124.0,10,7,江田照男,54,ダ,1800,良
2019106663,シャムトラダイコウ,2022-02-13,東京,3,3歳未勝利,15,4,7,231.2,14,7,江田照男,54,ダ,1600,重
2019106663,シャムトラダイコウ,2022-01-23,中山,2,3歳未勝利,13,5,7,271.0,9,5,江田照男,54,ダ,1800,良
2019106663,シャムトラダイコウ,2022-01-16,中山,2,3歳未勝利,15,3,4,302.1,14,10,小林脩斗,51,ダ,1800,良
2019106663,シャムトラダイコウ,2021-12-11,中山,2,2歳未勝利,14,2,2,270.4,10,9,武藤雅,54,ダ,1800,稍
2019106663,シャムトラダイコウ,2021-12-04,中山,2,2歳未勝利,16,8,16,251.6,15,12,黛弘人,54,ダ,1800,稍
2019106663,シャムトラダイコウ,2021-10-10,新潟,3,2歳未勝利,15,1,1,19.9,9,7,黛弘人,54,ダ,1800,良
2019106663,シャムトラダイコウ,2021-09-26,中山,1,2歳未勝利,12,7,9,31.2,6,7,黛弘人,54,ダ,1800,良
2019106663,シャムトラダイコウ,2021-08-28,札幌,5,2歳新馬,9,1,1,45.7,8,4,黛弘人,54,ダ,1700,良
2019109031,フローラルロマンス,2026-09-01,大井,2,C3三 四,14,4,6,49.2,9,5,西啓太,54,ダ,1200,良
2019109031,フローラルロマンス,2026-08-16,大井,2,C3三 四,13,6,9,12.8,6,11,佐野遥久,54,ダ,1200,重
2019109031,フローラルロマンス,2026-07-22,大井,2,C3四 五,16,5,9,20.0,8,4,渡辺竜也,54,ダ,1200,良
2019109031,フローラルロマンス,2026-07-03,大井,1,C3一 二,11,8,12,18.1,6,8,中山遥人,53,ダ,1600,不
2019109031,フローラルロマンス,2026-06-11,大井,1,C3一 二,14,1,1,13.6,7,9,中山遥人,53,ダ,1600,稍
2019109031,フローラルロマンス,2026-05-20,大井,3,C3一 二三(C3二),14,3,4,30.0,7,6,中山遥人,53,ダ,1200,良
2019109031,フローラルロマンス,2026-04-29,大井,2,C3二 三,13,8,12,46.8,10,4,中山遥人,53,ダ,1200,稍
2019109031,フローラルロマンス,2026-04-16,大井,1,C3一 二三(C3二),14,1,1,21.5,5,11,澤田龍哉,54,ダ,1600,不
2019109031,フローラルロマンス,2026-03-24,大井,1,C3五 六,13,8,13,41.0,8,9,澤田龍哉,54,ダ,1600,良
2019109031,フローラルロマンス,2026-03-11,大井,1,C3三 四,14,5,7,73.0,10,12,菅原涼太,54,ダ,1600,良
2019109031,フローラルロマンス,2026-02-18,大井,2,C3四 五,13,8,13,6.3,4,13,笹川翼,54,ダ,1600,稍
2019109031,フローラルロマンス,2026-01-28,大井,2,C3四 五,14,3,4,6.2,2,8,矢野貴之,54,ダ,1600,良
2019109031,フローラルロマンス,2025-10-06,大井,6,バーバラ賞(C215),8,2,2,4.8,2,3,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2025-09-15,大井,8,スティンガー賞(C2),9,3,3,2.3,1,3,笹川翼,54,ダ,1600,稍
2019109031,フローラルロマンス,2025-09-05,大井,1,C3一 二,14,5,8,4.2,2,1,笹川翼,54,ダ,1600,不
2019109031,フローラルロマンス,2025-08-15,大井,1,C3一 二,14,8,13,2.0,1,5,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2025-07-18,大井,1,C3二 三,12,8,12,1.5,1,3,笹川翼,54,ダ,1600,重
2019109031,フローラルロマンス,2025-07-04,大井,1,C3一 二,11,6,7,5.3,2,1,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2025-03-25,大井,2,C3四 五,13,7,10,90.3,10,4,西啓太,54,ダ,1200,稍
2019109031,フローラルロマンス,2025-03-11,大井,2,C3四 五,14,6,10,30.3,6,9,野畑凌,54,ダ,1200,重
2019109031,フローラルロマンス,2025-02-20,大井,2,C3三 四,14,1,1,106.1,10,12,和田譲治,54,ダ,1600,良
2019109031,フローラルロマンス,2025-01-29,大井,2,C3三 四五(C3四),14,6,10,62.9,7,10,野畑凌,54,ダ,1600,良
2019109031,フローラルロマンス,2024-11-06,大井,6,C2八 九,16,7,13,46.9,9,9,野畑凌,54,ダ,1200,稍
2019109031,フローラルロマンス,2024-10-15,大井,5,渋沢栄一が愛したまち(C2),13,1,1,9.7,5,4,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2024-10-01,大井,8,バーバラ賞(C2),10,8,10,4.5,3,3,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2024-09-12,大井,1,C3一 二三(C3二),14,8,14,8.1,5,1,笹川翼,54,ダ,1600,良
2019109031,フローラルロマンス,2024-06-25,大井,8,スプモーニ賞(C2),14,8,13,8.0,3,4,笹川翼,54,ダ,1600,重
2019109031,フローラルロマンス,2024-06-05,大井,4,C2十 11,13,1,1,5.1,3,4,野畑凌,54,ダ,1600,稍
2019109031,フローラルロマンス,2024-05-13,大井,7,C214 1516(C215),13,1,1,8.7,3,3,野畑凌,54,ダ,1600,不
2019109031,フローラルロマンス,2024-04-22,大井,8,アティ賞(C214),14,3,4,10.9,4,4,野畑凌,54,ダ,1400,稍
2019109031,フローラルロマンス,2024-04-08,大井,7,C216 17,14,8,13,26.9,7,5,菅原涼太,53,ダ,1200,重
2019109031,フローラルロマンス,2024-03-19,大井,5,C215 16,15,4,6,130.7,10,8,菅原涼太,53,ダ,1200,良
2019109031,フローラルロマンス,2023-12-07,大井,6,C2六 七,15,8,14,139.6,13,11,菅原涼太,53,ダ,1200,良
2019109031,フローラルロマンス,2023-11-15,大井,7,C2五 六,16,2,4,76.0,12,13,菅原涼太,53,ダ,1200,良
2019109031,フローラルロマンス,2023-11-01,大井,6,C2七 八九(C2八),10,5,5,18.5,6,6,谷内貫太,51,ダ,1400,良
2019109031,フローラルロマンス,2023-10-04,大井,5,C2七 八,14,7,11,7.4,4,9,菅原涼太,53,ダ,1600,不
2019109031,フローラルロマンス,2023-09-06,大井,6,C2五 六,10,8,9,25.6,4,4,菅原涼太,53,ダ,1200,重
2019109031,フローラルロマンス,2023-08-14,大井,6,チチ賞(C2),11,3,3,16.8,6,4,菅原涼太,53,ダ,1200,不
2019109031,フローラルロマンス,2023-02-24,大井,5,C2一 二三(C2二),14,8,14,36.5,9,10,岡村健司,54,ダ,1600,良
2019109031,フローラルロマンス,2023-01-27,大井,10,おおいぬ座特別競走(C2),16,8,16,94.7,9,14,岡村健司,54,ダ,2000,良
2019109031,フローラルロマンス,2022-12-30,大井,6,C2三 四,12,5,6,29.6,8,8,新原周馬,53,ダ,1600,良
2019109031,フローラルロマンス,2022-10-07,大井,8,モヒート賞(C2),13,1,1,14.3,6,5,笹川翼,54,ダ,1600,不
2019109031,フローラルロマンス,2022-09-23,大井,1,3歳 283.,10,1,1,21.4,4,6,張田昂,54,ダ,1600,重
