馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2018103485,ジャガード,2024-01-13,中山,12,4歳以上2勝クラス,15,8,15,95.7,12,7,吉田豊,58,芝,1200,良
2018103485,ジャガード,2023-12-02,中山,12,3歳以上2勝クラス,16,1,2,69.2,14,10,吉田豊,58,芝,1200,良
2018103485,ジャガード,2023-09-30,中山,10,勝浦特別(2勝クラス),16,1,2,200.3,16,5,吉田豊,58,芝,1200,良
2018103485,ジャガード,2023-09-02,札幌,9,知床特別(2勝クラス),16,2,4,74.8,15,14,亀田温心,58,芝,1200,稍
2018103485,ジャガード,2023-08-06,札幌,10,札幌スポニチ賞(2勝クラス),11,6,7,120.7,10,5,亀田温心,58,芝,1200,重
2018103485,ジャガード,2023-04-15,中山,8,4歳以上2勝クラス,16,6,12,93.2,13,11,永野猛蔵,57,芝,1200,重
2018103485,ジャガード,2023-03-26,中山,12,4歳以上2勝クラス,13,8,12,101.6,13,8,永野猛蔵,57,芝,1200,不
2018103485,ジャガード,2023-03-11,中山,12,4歳以上2勝クラス,16,3,6,221.9,14,13,永野猛蔵,57,芝,1200,良
2018103485,ジャガード,2022-10-22,東京,8,3歳以上2勝クラス,16,2,4,216.5,14,16,荻野極,57,ダ,1400,良
2018103485,ジャガード,2022-08-27,札幌,10,オールスターJ第1戦(2勝クラス),14,6,9,121.7,14,9,バシュロ,58,芝,1200,良
2018103485,ジャガード,2022-08-13,札幌,10,羊ヶ丘特別(2勝クラス),14,6,9,215.6,13,13,川島信二,57,芝,1500,良
2018103485,ジャガード,2022-07-09,函館,10,潮騒特別(2勝クラス),13,5,7,293.5,13,10,黛弘人,57,芝,1200,良
2018103485,ジャガード,2022-06-26,函館,10,HTB杯(2勝クラス),15,6,10,103.4,15,12,黛弘人,54,芝,1200,良
2018103485,ジャガード,2022-05-07,東京,12,4歳以上2勝クラス,9,6,6,17.1,7,9,Ｍ．デム,57,芝,1400,良
2018103485,ジャガード,2022-03-27,中山,12,4歳以上2勝クラス,13,4,5,49.5,10,8,小林脩斗,54,芝,1200,重
2018103485,ジャガード,2022-01-08,中京,9,鳥羽特別(2勝クラス),14,6,9,43.5,10,12,亀田温心,56,芝,1200,良
2018103485,ジャガード,2021-12-12,阪神,8,3歳以上2勝クラス,13,8,13,13.5,5,7,Ｍ．デム,56,芝,1200,良
2018103485,ジャガード,2021-11-20,福島,8,3歳以上1勝クラス,16,3,5,19.7,9,1,亀田温心,55,芝,1200,良
2018103485,ジャガード,2021-09-25,中山,4,3歳以上1勝クラス,15,2,2,16.7,7,3,Ｍ．デム,55,芝,1200,良
2018103485,ジャガード,2021-09-05,札幌,6,3歳以上1勝クラス,16,7,14,8.5,4,5,亀田温心,54,芝,1200,稍
2018103485,ジャガード,2021-08-14,札幌,9,3歳以上1勝クラス,16,2,4,19.9,8,2,亀田温心,53,芝,1200,良
2018103485,ジャガード,2021-07-25,函館,12,3歳以上1勝クラス,11,5,5,28.1,8,6,亀田温心,53,芝,1200,良
2018103485,ジャガード,2021-04-17,新潟,10,雪うさぎ賞(1勝クラス),15,1,1,69.6,12,7,吉田豊,56,芝,1200,重
2018103485,ジャガード,2021-03-14,中山,7,3歳1勝クラス,15,2,3,17.2,6,10,三浦皇成,56,芝,1200,重
2018103485,ジャガード,2021-02-13,東京,7,3歳1勝クラス,16,6,11,7.2,3,10,Ｍ．デム,56,芝,1400,良
2018103485,ジャガード,2020-11-07,東京,11,京王杯2歳S(GII),18,5,10,64.8,10,6,Ｍ．デム,55,芝,1400,良
2018103485,ジャガード,2020-10-11,東京,4,2歳新馬,18,8,17,5.5,3,1,Ｍ．デム,55,芝,1400,重
2021105565,エコロブルーム,2026-05-31,京都,10,安土城S(L),17,8,17,15.4,7,1,菱田裕二,57.5,芝,1400,良
2021105565,エコロブルーム,2025-05-11,新潟,11,谷川岳S(L),14,2,2,2.7,1,4,丹内祐次,58,芝,1400,稍
2021105565,エコロブルーム,2025-04-05,中山,11,ダービー卿チャレンジ(GIII),13,3,3,,,除,横山武史,57.5,芝,1600,良
2021105565,エコロブルーム,2024-04-06,中山,11,ニュージーランドT(GII),16,4,7,4.7,3,1,横山武史,57,芝,1600,稍
2021105565,エコロブルーム,2024-01-08,京都,11,日刊スポシンザン記念(GIII),18,7,13,2.8,1,2,ルメール,57,芝,1600,良
2021105565,エコロブルーム,2023-11-11,東京,2,2歳未勝利,8,7,7,1.5,1,1,ルメール,56,芝,1600,良
2021105565,エコロブルーム,2023-10-15,東京,5,2歳新馬,14,2,2,3.9,2,3,浜中俊,56,芝,1600,重
2022110123,クロノスバレット,2026-08-09,中京,8,揖斐川特別(2勝クラス),11,5,5,7.3,4,4,松山弘平,58,ダ,1800,良
2022110123,クロノスバレット,2026-06-21,阪神,12,3歳以上2勝クラス,13,4,4,6.2,2,3,松山弘平,58,ダ,1800,重
2022110123,クロノスバレット,2026-05-31,京都,9,與杼特別(2勝クラス),10,6,7,14.7,5,6,鮫島克駿,58,ダ,1800,良
2022110123,クロノスバレット,2026-03-28,阪神,12,4歳以上2勝クラス,14,6,10,12.4,6,5,松山弘平,58,ダ,2000,良
2022110123,クロノスバレット,2026-03-07,阪神,7,4歳以上1勝クラス,8,2,2,5.4,3,1,松山弘平,58,ダ,1800,稍
2022110123,クロノスバレット,2026-02-22,阪神,8,4歳以上1勝クラス,15,2,2,8.0,5,4,松山弘平,57,ダ,1800,良
2022110123,クロノスバレット,2026-01-24,京都,7,4歳以上1勝クラス,11,4,4,4.0,3,6,坂井瑠星,57,ダ,1800,良
2022110123,クロノスバレット,2025-08-31,中京,7,3歳以上1勝クラス,13,2,2,12.2,5,4,岩田望来,55,ダ,1800,良
2022110123,クロノスバレット,2025-05-17,京都,2,3歳未勝利,10,7,7,2.3,1,1,坂井瑠星,57,ダ,1900,不
2022110123,クロノスバレット,2025-04-19,阪神,3,3歳未勝利,16,7,13,9.7,3,4,岩田望来,57,ダ,2000,良
2022110123,クロノスバレット,2025-03-23,阪神,3,3歳未勝利,12,8,11,3.2,1,4,岩田望来,57,ダ,1800,良
2022110123,クロノスバレット,2025-02-16,京都,1,3歳未勝利,10,7,8,10.9,4,4,岩田望来,57,ダ,1900,稍
2022110123,クロノスバレット,2025-01-25,小倉,1,3歳未勝利,12,2,2,23.9,6,3,岩田望来,57,ダ,1700,良
2020101784,ラケマーダ,2026-06-14,東京,11,パラダイスS(L),13,1,1,15.7,6,8,原優介,56,芝,1400,良
2020101784,ラケマーダ,2026-05-02,東京,11,京王杯スプリングC(GII),18,4,7,305.9,18,4,原優介,57,芝,1400,良
2020101784,ラケマーダ,2026-02-22,小倉,11,小倉大賞典(GIII),16,4,8,46.4,13,10,丹内祐次,56,芝,1800,良
2020101784,ラケマーダ,2026-02-14,京都,11,洛陽S(L),14,6,9,24.5,11,9,藤岡佑介,56,芝,1600,良
2020101784,ラケマーダ,2026-01-04,京都,11,スポニチ賞京都金杯(GIII),18,8,17,113.9,17,8,高杉吏麒,56,芝,1600,良
2020101784,ラケマーダ,2025-11-29,東京,11,キャピタルS(L),18,6,12,77.5,13,6,岩田望来,57,芝,1600,良
2020101784,ラケマーダ,2025-11-16,東京,11,オーロC(L),18,7,14,26.8,11,3,マーカン,56,芝,1400,良
2020101784,ラケマーダ,2025-11-02,京都,11,まほろばS(L),15,5,8,14.9,7,14,藤岡佑介,56,芝,1600,良
2020101784,ラケマーダ,2025-09-28,阪神,11,ポートアイランドS(L),12,4,4,20.2,8,6,藤岡佑介,58,芝,1600,良
2020101784,ラケマーダ,2025-06-22,阪神,11,しらさぎS(GIII),14,3,3,124.2,12,9,小沢大仁,57,芝,1600,良
2020101784,ラケマーダ,2025-06-01,京都,10,安土城S(L),16,7,14,11.2,6,1,藤岡佑介,55,芝,1400,良
2020101784,ラケマーダ,2025-05-10,東京,11,エプソムC(GIII),18,5,9,188.3,16,15,鮫島克駿,57,芝,1800,稍
2020101784,ラケマーダ,2025-02-23,小倉,11,小倉大賞典(GIII),13,5,8,32.0,12,3,秋山稔樹,55,芝,1800,良
2020101784,ラケマーダ,2025-02-15,京都,11,洛陽S(L),16,8,15,50.0,12,9,西村淳也,55,芝,1600,良
2020101784,ラケマーダ,2024-11-23,東京,11,キャピタルS(L),18,8,16,73.7,13,6,鮫島克駿,57,芝,1600,良
2020101784,ラケマーダ,2024-10-27,京都,11,カシオペアS(L),18,7,14,63.5,13,8,高杉吏麒,57,芝,1800,良
2020101784,ラケマーダ,2024-06-09,東京,11,エプソムC(GIII),18,7,13,50.7,13,18,石橋脩,57,芝,1800,良
2020101784,ラケマーダ,2024-05-05,東京,9,分倍河原S(3勝クラス),12,6,7,14.7,6,1,岩田望来,58,芝,1600,良
2020101784,ラケマーダ,2024-03-24,中山,10,春興S(3勝クラス),13,3,3,14.1,5,3,横山和生,55,芝,1600,良
2020101784,ラケマーダ,2024-03-09,阪神,10,難波S(3勝クラス),10,7,8,68.1,8,6,松若風馬,58,芝,1800,良
2020101784,ラケマーダ,2024-01-20,京都,11,石清水S(3勝クラス),16,1,1,17.5,6,16,岩田望来,55,芝,1600,重
2020101784,ラケマーダ,2023-11-12,東京,8,3歳以上2勝クラス,8,2,2,2.2,1,1,モレイラ,56,芝,1800,良
2020101784,ラケマーダ,2023-10-28,京都,9,3歳以上2勝クラス,13,7,10,4.1,2,5,Ｍ．デム,56,芝,1400,良
2020101784,ラケマーダ,2023-10-07,京都,9,宝ケ池特別(2勝クラス),11,4,4,3.7,1,4,Ｍ．デム,56,芝,1600,良
2020101784,ラケマーダ,2023-08-27,新潟,9,五頭連峰特別(2勝クラス),17,6,11,16.6,7,4,菱田裕二,55,芝,1600,良
2020101784,ラケマーダ,2023-05-20,京都,9,メルボルンT(1勝クラス),10,7,8,1.9,1,1,Ｍ．デム,56,芝,1600,稍
2020101784,ラケマーダ,2023-04-23,京都,5,3歳未勝利,17,6,11,2.3,1,1,松山弘平,56,芝,1600,良
2020101784,ラケマーダ,2023-04-01,阪神,4,3歳未勝利,18,7,14,3.3,2,3,松山弘平,56,芝,1800,良
2020101784,ラケマーダ,2023-03-12,中京,4,3歳未勝利,16,5,10,3.6,1,3,松山弘平,56,芝,1600,良
2020101784,ラケマーダ,2023-02-19,阪神,5,3歳未勝利,17,4,8,7.6,3,2,松山弘平,56,芝,1800,稍
2020101784,ラケマーダ,2022-12-03,阪神,4,2歳未勝利,11,8,10,5.8,3,4,福永祐一,55,芝,1600,良
2020101784,ラケマーダ,2022-09-19,中京,5,2歳新馬,14,5,7,10.8,5,3,福永祐一,54,芝,1600,稍
2022104092,サクラアドリア,2026-08-23,札幌,8,3歳以上1勝クラス,11,2,2,18.0,6,9,武豊,58,芝,1800,良
2022104092,サクラアドリア,2026-03-01,小倉,9,唐戸特別(1勝クラス),18,6,11,10.7,5,10,斎藤新,57,芝,2000,良
2022104092,サクラアドリア,2025-12-14,中山,12,3歳以上1勝クラス,16,1,1,10.2,4,3,横山典弘,57,芝,1800,稍
2022104092,サクラアドリア,2025-11-24,福島,12,3歳以上1勝クラス,16,3,5,10.6,5,4,鮫島克駿,56,芝,2000,良
2022104092,サクラアドリア,2025-09-20,中山,7,3歳以上1勝クラス,18,8,17,23.6,7,7,横山典弘,55,芝,2000,良
2022104092,サクラアドリア,2025-07-19,函館,9,湯浜特別(1勝クラス),14,7,11,21.7,5,12,横山和生,55,芝,1800,良
2022104092,サクラアドリア,2025-06-29,函館,6,3歳未勝利,16,4,8,2.2,1,1,武豊,57,芝,1800,良
2022104092,サクラアドリア,2025-06-14,函館,4,3歳未勝利,15,2,2,5.2,2,4,戸崎圭太,57,芝,1800,良
2022104092,サクラアドリア,2025-04-26,福島,5,3歳未勝利,16,8,15,4.1,2,4,亀田温心,57,芝,1800,良
2022104092,サクラアドリア,2025-02-09,東京,6,3歳未勝利,16,8,15,3.7,2,7,戸崎圭太,57,芝,1600,良
2022104092,サクラアドリア,2025-01-11,中山,7,3歳未勝利,16,6,11,5.0,3,3,戸崎圭太,57,芝,1600,良
2022104092,サクラアドリア,2024-12-22,中山,6,2歳新馬,15,5,8,7.4,4,5,マーカン,56,芝,1600,良
2022105153,ディヒターリーベ,2026-08-15,札幌,7,3歳以上1勝クラス,15,6,11,13.7,5,4,石川倭,56,芝,2000,良
2022105153,ディヒターリーベ,2026-07-25,札幌,9,3歳以上1勝クラス,10,7,8,88.1,9,2,石川倭,56,芝,1800,良
2022105153,ディヒターリーベ,2026-02-12,名古屋,1,C11組,12,8,11,1.5,1,5,望月洵輝,55,ダ,1400,重
2022105153,ディヒターリーベ,2026-01-28,名古屋,2,C19組,12,7,9,1.9,1,1,望月洵輝,55,ダ,1400,良
2022105153,ディヒターリーベ,2026-01-01,名古屋,6,名古屋で初競馬賞(C),12,8,12,1.1,1,1,望月洵輝,55,ダ,1500,良
2022105153,ディヒターリーベ,2025-11-20,名古屋,1,C25組,12,6,7,1.5,1,1,望月洵輝,55,ダ,1500,良
2023106419,コスモヘリアンサス,2026-08-30,札幌,4,3歳未勝利,16,2,3,28.6,9,7,丹内祐次,57,芝,2000,良
2023106419,コスモヘリアンサス,2026-06-20,東京,3,3歳未勝利,16,4,8,229.0,12,10,柴田大知,57,芝,1800,稍
2023106419,コスモヘリアンサス,2025-10-05,東京,5,2歳新馬,15,2,3,138.7,14,7,菊沢一樹,56,芝,2000,良
2021103520,デルシエロ,2026-08-23,札幌,9,ルスツ特別(1勝クラス),13,3,3,16.3,8,6,丹内祐次,58,芝,2000,良
2021103520,デルシエロ,2026-08-09,札幌,3,3歳以上1勝クラス,10,5,5,5.1,3,4,横山琉人,58,芝,2000,良
2021103520,デルシエロ,2026-07-26,札幌,12,厚岸特別(1勝クラス),9,8,8,2.8,2,4,丹内祐次,58,芝,2000,良
2021103520,デルシエロ,2026-07-11,函館,9,北斗特別(1勝クラス),10,7,8,8.7,4,2,丹内祐次,58,芝,2000,稍
2021103520,デルシエロ,2026-06-27,小倉,9,八代特別(1勝クラス),8,3,3,90.7,8,3,吉村誠之,58,芝,2000,稍
2021103520,デルシエロ,2026-04-05,阪神,6,4歳以上1勝クラス,9,5,5,6.0,5,5,吉村誠之,58,芝,2000,稍
2021103520,デルシエロ,2026-03-15,中京,8,4歳以上1勝クラス,12,6,8,14.4,7,5,舟山瑠泉,55,芝,2000,良
2021103520,デルシエロ,2026-02-22,小倉,8,4歳以上1勝クラス,14,5,7,21.3,9,11,田山旺佑,55,芝,2000,良
2021103520,デルシエロ,2026-02-07,小倉,9,戸畑特別(1勝クラス),13,7,10,11.3,6,7,鮫島克駿,58,芝,2000,稍
2021103520,デルシエロ,2025-11-23,京都,7,3歳以上1勝クラス,18,5,10,16.5,6,8,吉村誠之,57,芝,2400,良
2021103520,デルシエロ,2025-11-08,京都,12,3歳以上1勝クラス,14,1,1,17.7,7,5,吉村誠之,57,芝,2000,良
2021103520,デルシエロ,2025-10-25,京都,12,3歳以上1勝クラス,10,3,3,14.2,8,5,吉村誠之,57,芝,1800,良
2021103520,デルシエロ,2025-10-05,京都,7,3歳以上1勝クラス,12,7,9,6.4,2,3,吉村誠之,57,芝,2000,稍
2021103520,デルシエロ,2025-08-09,中京,8,香嵐渓特別(1勝クラス),7,3,3,17.5,6,3,吉村誠之,58,芝,2000,良
2021103520,デルシエロ,2025-07-20,小倉,7,3歳以上1勝クラス,10,4,4,7.3,4,3,吉村誠之,57,芝,1800,良
2021103520,デルシエロ,2025-05-18,京都,8,4歳以上1勝クラス,10,7,7,6.1,3,5,吉村誠之,57,芝,1800,稍
2021103520,デルシエロ,2025-04-27,京都,7,4歳以上1勝クラス,10,5,5,6.8,4,3,吉村誠之,57,芝,1800,良
2021103520,デルシエロ,2025-04-06,阪神,6,4歳以上1勝クラス,11,1,1,20.3,7,6,シュタル,58,芝,2000,良
2021103520,デルシエロ,2025-03-22,中京,9,金山特別(1勝クラス),18,7,14,15.1,4,13,北村友一,58,芝,2000,良
2021103520,デルシエロ,2025-03-09,阪神,7,4歳以上1勝クラス,9,3,3,14.8,6,2,西村淳也,58,芝,2000,良
2021103520,デルシエロ,2024-12-08,中京,12,3歳以上1勝クラス,16,6,12,10.4,4,6,古川奈穂,54,芝,1600,良
2021103520,デルシエロ,2024-11-24,京都,7,3歳以上1勝クラス,18,2,4,45.9,12,4,ドイル,56,芝,1800,良
2021103520,デルシエロ,2024-09-29,中京,7,3歳以上1勝クラス,16,4,8,16.2,7,8,三浦皇成,56,芝,1600,重
2021103520,デルシエロ,2024-09-14,中京,6,3歳以上1勝クラス,16,5,10,57.0,11,5,三浦皇成,56,芝,1600,良
2021103520,デルシエロ,2024-06-22,京都,12,3歳以上1勝クラス,15,3,4,63.8,11,8,吉村誠之,52,芝,1600,良
2021103520,デルシエロ,2024-06-02,京都,12,3歳以上1勝クラス,16,2,4,4.7,2,8,鮫島克駿,55,芝,1400,稍
2021103520,デルシエロ,2024-05-18,京都,9,メルボルンT(1勝クラス),13,6,10,31.8,9,4,岩田望来,57,芝,1600,良
2021103520,デルシエロ,2024-04-28,京都,6,3歳1勝クラス,11,4,4,6.7,3,4,武豊,57,芝,1400,良
2021103520,デルシエロ,2024-01-08,京都,11,日刊スポシンザン記念(GIII),18,2,4,43.2,12,17,坂井瑠星,57,芝,1600,良
2021103520,デルシエロ,2023-12-23,阪神,9,万両賞(1勝クラス),13,8,12,7.2,4,3,坂井瑠星,56,芝,1400,良
2021103520,デルシエロ,2023-11-19,京都,9,秋明菊賞(1勝クラス),8,5,5,27.3,7,3,坂井瑠星,56,芝,1400,良
2021103520,デルシエロ,2023-10-28,京都,8,萩S(L),6,1,1,4.8,3,4,坂井瑠星,56,芝,1800,良
2021103520,デルシエロ,2023-09-16,阪神,5,2歳新馬,8,2,2,11.5,5,1,坂井瑠星,55,芝,1600,良
2023103730,レイヌドプランタン,2026-07-19,函館,4,3歳未勝利,13,6,8,20.1,9,1,横山琉人,55,芝,2000,重
2023103730,レイヌドプランタン,2026-05-24,新潟,5,3歳未勝利,16,5,10,10.8,6,4,横山琉人,55,芝,2000,稍
2023103730,レイヌドプランタン,2026-02-15,小倉,5,3歳未勝利,16,7,14,15.0,3,7,横山琉人,55,芝,1800,稍
2023103730,レイヌドプランタン,2025-11-24,福島,5,2歳新馬,16,2,3,70.1,11,7,横山琉人,55,芝,1800,良
2022104973,バズアップビート,2026-07-04,函館,8,3歳以上1勝クラス,7,6,6,2.4,2,7,武豊,58,芝,2600,良
2022104973,バズアップビート,2026-06-20,函館,10,駒ケ岳特別(1勝クラス),8,6,6,4.4,3,2,武豊,58,芝,2600,良
2022104973,バズアップビート,2026-05-17,東京,8,4歳以上1勝クラス,15,6,10,5.4,3,4,西村淳也,58,芝,1800,良
2022104973,バズアップビート,2026-02-22,小倉,8,4歳以上1勝クラス,14,5,8,6.1,3,9,鮫島克駿,57,芝,2000,良
2022104973,バズアップビート,2026-01-31,小倉,12,4歳以上1勝クラス,16,8,16,3.8,1,10,鮫島克駿,57,芝,2000,良
2022104973,バズアップビート,2025-09-28,阪神,8,3歳以上1勝クラス,18,1,1,7.0,4,7,鮫島克駿,55,芝,1800,良
2022104973,バズアップビート,2025-06-29,福島,11,ラジオNIKKEI賞(GIII),14,7,12,7.4,3,10,戸崎圭太,55,芝,1800,良
2022104973,バズアップビート,2025-06-01,京都,11,白百合S(L),11,8,11,13.2,7,3,鮫島克駿,57,芝,1800,良
2022104973,バズアップビート,2025-05-04,東京,11,プリンシパルS(L),14,4,6,33.2,9,中,佐々木大,57,芝,2000,良
2022104973,バズアップビート,2025-02-01,小倉,7,3歳未勝利,12,5,6,2.0,1,1,鮫島克駿,57,芝,2000,稍
2022104973,バズアップビート,2025-01-18,中京,5,3歳未勝利,18,7,14,3.9,1,4,鮫島克駿,57,芝,2000,良
2022104973,バズアップビート,2024-12-21,京都,4,2歳未勝利,16,4,7,2.3,1,8,川田将雅,56,芝,2000,良
2022104973,バズアップビート,2024-09-07,中京,3,2歳未勝利,5,3,3,1.3,1,2,川田将雅,55,芝,2000,良
2022104973,バズアップビート,2024-07-07,小倉,5,2歳新馬,7,1,1,1.8,1,2,坂井瑠星,55,芝,1800,良
2023106439,マイネルマスター,2026-08-23,札幌,9,ルスツ特別(1勝クラス),13,5,6,67.1,11,3,ロイド,55,芝,2000,良
2023106439,マイネルマスター,2026-08-01,札幌,4,3歳以上1勝クラス,11,8,10,16.5,5,9,佐々木大,55,芝,1800,稍
2023106439,マイネルマスター,2026-03-22,中山,7,3歳1勝クラス,8,6,6,15.9,3,5,津村明秀,57,芝,2000,良
2023106439,マイネルマスター,2026-02-28,中山,9,水仙賞(1勝クラス),8,5,5,116.8,7,5,津村明秀,57,芝,2200,良
2023106439,マイネルマスター,2026-01-25,中山,9,若竹賞(1勝クラス),12,6,8,50.1,11,11,原優介,57,芝,1800,良
2023106439,マイネルマスター,2025-12-06,中山,9,葉牡丹賞(1勝クラス),11,4,4,49.6,10,9,丹内祐次,56,芝,2000,良
2023106439,マイネルマスター,2025-09-27,中山,9,芙蓉S(OP),9,5,5,25.6,6,5,津村明秀,55,芝,2000,良
2023106439,マイネルマスター,2025-09-07,中山,4,2歳未勝利,10,6,6,3.0,2,1,津村明秀,55,芝,2000,良
2023106439,マイネルマスター,2025-07-05,福島,3,2歳未勝利,9,1,1,5.4,3,2,津村明秀,55,芝,1800,稍
2023106439,マイネルマスター,2025-06-07,東京,5,2歳新馬,9,6,6,63.1,7,5,丹内祐次,55,芝,1600,良
2023104216,コワンニシタガウ,2026-08-22,札幌,4,3歳未勝利,16,6,11,8.1,4,1,武豊,57,芝,2000,良
2023104216,コワンニシタガウ,2026-07-25,札幌,6,3歳未勝利,14,6,10,3.8,2,2,武豊,57,芝,1800,良
2023104216,コワンニシタガウ,2026-07-04,函館,2,3歳未勝利,16,3,5,4.8,2,3,武豊,57,芝,1800,良
2023104216,コワンニシタガウ,2026-06-21,函館,4,3歳未勝利,16,8,16,13.3,6,7,武豊,57,芝,1800,良
2023104216,コワンニシタガウ,2026-04-11,阪神,4,3歳未勝利,15,8,16,7.5,3,5,ルメール,57,芝,2000,稍
2023104216,コワンニシタガウ,2026-03-15,中京,5,3歳未勝利,15,5,8,21.5,6,4,三浦皇成,57,芝,2200,良
2023104216,コワンニシタガウ,2026-03-01,小倉,6,3歳未勝利,16,3,5,17.7,5,6,小沢大仁,57,芝,1800,良
2024103590,コスモハナミズキ,2026-08-15,札幌,9,コスモス賞(OP),8,1,1,7.4,5,3,佐々木大,55,芝,1800,良
2024103590,コスモハナミズキ,2026-07-04,福島,1,2歳未勝利,8,1,1,17.8,4,1,木幡巧也,55,芝,1800,稍
2024103590,コスモハナミズキ,2026-06-13,東京,5,2歳新馬,7,1,1,60.2,5,3,木幡巧也,55,芝,1600,良
2021101457,リジル,2026-06-07,阪神,11,水無月S(OP),16,5,10,23.8,9,9,渡辺竜也,53,ダ,1200,稍
2021101457,リジル,2025-10-26,東京,11,神無月S(OP),16,3,6,14.0,6,5,浜中俊,55,ダ,1400,不
2021101457,リジル,2025-07-27,中京,7,東海S(GIII),16,8,15,67.5,13,7,田口貫太,55,ダ,1400,良
2021101457,リジル,2025-04-05,阪神,10,ポラリスS(OP),16,8,16,7.9,4,15,佐々木大,53,ダ,1400,良
2021101457,リジル,2025-03-15,中京,11,中京スポーツ杯(3勝クラス),16,7,14,4.3,2,1,佐々木大,56,ダ,1400,良
2021101457,リジル,2025-01-25,中京,8,4歳以上2勝クラス,16,4,8,3.3,1,1,団野大成,55,ダ,1400,良
2021101457,リジル,2025-01-13,中京,9,鳥羽特別(2勝クラス),16,5,10,4.5,1,2,藤岡佑介,55,ダ,1400,良
2021101457,リジル,2024-12-28,京都,9,春待月賞(2勝クラス),16,3,5,3.9,1,3,岩田望来,55,ダ,1400,良
2021101457,リジル,2024-10-27,京都,12,3歳以上2勝クラス,12,1,1,4.7,4,2,藤岡佑介,54,ダ,1400,良
2021101457,リジル,2024-10-06,京都,8,3歳以上2勝クラス,11,7,9,1.8,1,5,藤岡佑介,54,ダ,1400,良
2021101457,リジル,2024-07-14,函館,12,湯の川温泉特別(2勝クラス),12,5,6,2.6,1,5,藤岡佑介,53,芝,1200,良
2021101457,リジル,2024-05-05,京都,10,橘S(L),10,3,3,10.9,4,3,藤岡佑介,55,芝,1400,良
2021101457,リジル,2024-04-07,阪神,5,3歳1勝クラス,16,3,5,6.2,4,1,藤岡佑介,55,ダ,1400,良
2021101457,リジル,2023-11-11,東京,9,オキザリス賞(1勝クラス),16,7,14,13.9,5,4,藤岡佑介,55,ダ,1400,良
2021101457,リジル,2023-09-16,阪神,2,2歳未勝利,16,7,13,1.8,1,1,川田将雅,55,ダ,1400,良
2021101457,リジル,2023-07-23,中京,2,2歳未勝利,13,6,9,7.1,4,2,川田将雅,55,ダ,1400,良
2021101457,リジル,2023-07-01,中京,6,2歳新馬,10,4,4,17.8,8,3,藤岡康太,55,ダ,1400,不
2021104200,サクセスカラー,2026-06-20,東京,10,相模湖特別(2勝クラス),14,4,6,32.9,8,12,横山典弘,56,芝,1400,稍
2021104200,サクセスカラー,2026-05-23,東京,10,高尾特別(2勝クラス),16,5,9,8.5,6,5,田辺裕信,56,芝,1400,良
2021104200,サクセスカラー,2026-04-26,東京,8,4歳以上2勝クラス,11,8,10,5.3,3,3,田辺裕信,56,芝,1400,良
2021104200,サクセスカラー,2025-12-21,中山,12,3歳以上2勝クラス,16,2,4,6.9,5,6,戸崎圭太,56,芝,1600,重
2021104200,サクセスカラー,2025-11-23,東京,12,3歳以上2勝クラス,18,8,17,4.3,1,6,戸崎圭太,56,芝,1400,良
2021104200,サクセスカラー,2025-10-05,東京,9,tvk賞(2勝クラス),17,4,7,4.6,2,4,佐々木大,56,芝,1400,良
2021104200,サクセスカラー,2025-08-23,新潟,10,飯豊特別(2勝クラス),17,8,15,7.2,4,2,田辺裕信,56,芝,1400,良
2021104200,サクセスカラー,2025-02-23,東京,8,4歳以上2勝クラス,12,8,11,3.4,2,9,横山武史,56,芝,1400,良
2021104200,サクセスカラー,2024-12-08,中山,12,3歳以上2勝クラス,16,7,13,2.9,1,5,田辺裕信,55,芝,1600,良
2021104200,サクセスカラー,2024-11-17,東京,12,3歳以上2勝クラス,18,4,8,3.7,1,2,田辺裕信,55,芝,1400,良
2021104200,サクセスカラー,2024-06-01,東京,7,3歳以上1勝クラス,18,5,10,3.0,1,1,横山武史,53,芝,1400,良
2021104200,サクセスカラー,2024-03-10,中山,11,アネモネS(L),12,4,4,4.4,1,4,田辺裕信,55,芝,1600,良
2021104200,サクセスカラー,2024-02-10,東京,11,デイリー杯クイーンC(GIII),13,1,1,16.5,6,4,田辺裕信,55,芝,1600,良
2021104200,サクセスカラー,2024-01-08,中山,5,3歳新馬,15,1,1,5.1,3,1,田辺裕信,55,芝,1600,良
2021100139,クランフォード,2026-07-26,新潟,7,関屋記念(GIII),14,6,10,11.3,8,2,菊沢一樹,54,芝,1600,不
2021100139,クランフォード,2026-05-10,新潟,11,谷川岳S(L),14,7,11,2.7,1,11,ゴンサル,55,芝,1400,良
2021100139,クランフォード,2026-04-11,阪神,11,サンスポ杯阪神牝馬S(GII),10,7,7,35.2,8,4,幸英明,55,芝,1600,良
2021100139,クランフォード,2026-03-29,阪神,11,六甲S(L),13,5,7,8.3,4,2,幸英明,55,芝,1600,良
2021100139,クランフォード,2026-01-24,京都,11,睦月S(OP),14,1,1,12.5,7,12,吉村誠之,55,芝,1600,良
2021100139,クランフォード,2025-12-13,阪神,11,リゲルS(L),13,1,1,47.2,9,7,団野大成,55,芝,1600,良
2021100139,クランフォード,2025-06-01,京都,10,安土城S(L),16,3,5,4.6,2,8,吉村誠之,54,芝,1400,良
